text,label,source
"Hi,<REAL NAME>! Gusto mo ba ng 18-888 raffle ticket? Mag-register na sa goo-d.eu/biwm at simulan ang saya!",spam,bwandowando_kaggle
"Hey,<REAL NAME>! Good news! Nakuha mo ang 18-888 raffle ticket! Pindutin dito: goo-d.eu/ucuj para sa bonus mo!",spam,bwandowando_kaggle
Tracking Code (RR*197PH) The courier arrived 1 days ago but delivery failed. Please visit pw29b.cn and we will reschedule the delivery after your validate.,spam,bwandowando_kaggle
"rrrbet.ss777b.fo App to get 18-88, 100 to get 77, and enjoy 10% discount for daily deposits",spam,bwandowando_kaggle
"App to get 18-88, 100 to get 77, and enjoy 10% discount for daily deposits fg777.ss777b.fo",spam,bwandowando_kaggle
"Hey,Good news,may 18+77+300 free para sa'yo! Punta na dito: mar-t.eu/n9mw !",spam,bwandowando_kaggle
"Hi,Ready ka na ba? Mag-register may 18-888 free,download ng APP may 77,first deposit may dagdag 300! Tara na: mar-t.eu/ucup !",spam,bwandowando_kaggle
"Hey,Alam mo ba? Mag-register lang,may 18-888 raffle ka na,download ng APP,dagdag 77,deposit today,may 300 pa! Bisitahin: mar-t.eu/gzfv !",spam,bwandowando_kaggle
"ang galing! Mag-register ka lang,may 18-888,download ng APP,dagdag 77. First deposit? Boom,dagdag 300! Kunin na: mar-t.eu/biw8 !",spam,bwandowando_kaggle
"Hi,Andito na ang reward mo! Sa tatlong simpleng hakbang,makakakuha ka ng 18+77+300. Tingnan dito: mar-t.eu/ertaz !",spam,bwandowando_kaggle
"Uy,Alam mo ba,may 18-888 raffle ticket ka at libreng 77 sa pag-download ng APP! Check mo dito: mar-t.eu/vrtv !",spam,bwandowando_kaggle
"Hey,Gusto mo ba ng 18-888 raffle ticket? Mag-register at makuha mo 'yan agad! Punta na sa: mar-t.eu/uci2 !",spam,bwandowando_kaggle
"Hi,May libreng 77 ka kapag nag-download ka ng APP! I-click na dito para simulan: mar-t.eu/gzxw !",spam,bwandowando_kaggle
"Hey,May 18-888 raffle ticket,libreng 77 sa APP,at dagdag 300 sa deposit na 500! Mag-register na: mar-t.eu/2nh8 !",spam,bwandowando_kaggle
"Hi,Gusto mo ba ng 18-888 raffle ticket,libreng 77 sa APP,at dagdag 300 sa deposit na 500? I-click dito: mar-t.eu/uciz !",spam,bwandowando_kaggle
Na refund na sa iyong account ang P2020 at may pa bonus pang kalakip dahil sa abala na dinanas. Check mo na ang credit mo dali! Claim na: win996.fo,spam,bwandowando_kaggle
Congratulations on receiving a special invitation. Register to receive for free 1.ss777b.fo,spam,bwandowando_kaggle
"Your My-SSS member is not enrolled in a payment method, please complete the enrollment: sss-my.in/?ifn=83h3kd to receive your monthly benefits and stipend",spam,bwandowando_kaggle
"Wow,<REAL NAME>! Ang swerte mo naman! May 18-888 raffle ticket ka! Punta na dito: beeph.eu/ucuq para kunin ang bonus mo!",spam,bwandowando_kaggle
"Hi,<REAL NAME>! Ang galing mo! May 18-888 raffle ticket ka! Click na dito: beeph.eu/n9m7 para makuha ang bonus mo!",spam,bwandowando_kaggle
"Hello,<REAL NAME>! Alam mo ba? May 18-888 raffle ticket ka! I-click dito: beeph.eu/biwd para sa bonus mo!",spam,bwandowando_kaggle
"Hey,<REAL NAME>! Good news! Nakuha mo ang 18-888 raffle ticket! Pindutin dito: beeph.eu/vrtv para sa bonus mo!",spam,bwandowando_kaggle
"Ay,<REAL NAME>! Sobrang swerte mo! May 18-888 raffle ticket ka! I-click na 'to: beeph.eu/ucua para makuha ang bonus mo!",spam,bwandowando_kaggle
"Mag-log in para makatanggap ng hanggang 555, at magkaroon din ng pagkakataong manalo ng IPhone15Pro >>> klv7o7bbea.uk",spam,bwandowando_kaggle
Ikaw ang maswerteng 5JL Makatanggap ng P555 na bonus >>> ras525.pgwinwin.fi,spam,bwandowando_kaggle
"Hi, Ang galing mo! May 18-888 raffle ticket ka! Click na dito: pluss.la/ertaj para makuha ang bonus mo!",spam,bwandowando_kaggle
"Hey, Swerte ka! May 18-888 raffle ticket ka! Click dito: pluss.la/gzxy para makuha ang bonus mo!",spam,bwandowando_kaggle
"Wow, Amazing! May 18-888 raffle ticket ka! Punta na dito: pluss.la/2nzq para kunin ang bonus mo!",spam,bwandowando_kaggle
"Uy, Congrats! May 18-888 raffle ticket ka! I-click mo dito: pluss.la/2nh2 para sa bonus mo!",spam,bwandowando_kaggle
Magrehistro bilang isang miyembro at makakuha ng mga bonus! is suz17s7bct.uk,spam,bwandowando_kaggle
Sali na sa ating photo contest promotion upang manalo ng kamangha-manghang premyo 666cc.la/Ej2D,spam,bwandowando_kaggle
Your delivery attempt was unsuccessful. Please visit the link below to reschedule: phpost.tw,spam,bwandowando_kaggle
"Your DOMESTIC MAIL has been returned to your local post office, please click ph-post.la to complete the verification and request a re-delivery.",spam,bwandowando_kaggle
"5JL registration free 1777 bonus, maaari kang sumalisa: luck77.so",spam,bwandowando_kaggle
"Your DOMESTIC MAIL has been returned to your local post office, please click postphl.tw to complete the verification and request a re-delivery.",spam,bwandowando_kaggle
"Exclusive benefits are waiting for you! Get a free umbrella, T-shirt, hat, and P200 bonus! Join our Telegram: @SpinsPHLive",spam,bwandowando_kaggle
Na refund na sa iyong account ang P2210 at may pa bonus pang kalakip dahil sa abala na dinanas. Check mo na ang credit mo dali! Claim na: gins32.ltd,spam,bwandowando_kaggle
Magrehistro bilang isang miyembro at makakuha ng mga bonus! is sa1y7n7lbc.uk,spam,bwandowando_kaggle
"Good day from BancoDeOro, As part of our continuous effort to bring you the best eWallet services, we advised you to verify your account information to continually access. Failure to do so will result in an account suspension. Verify here: bdo.url-ph.tw",spam,bwandowando_kaggle
PH Postal: Your Domestic MAIL has arrived and has been returned to the post office due to the need to verify the identity of the recipient.View: phlmh.tw,spam,bwandowando_kaggle
"Hello,<REAL NAME>!Register to play online and win P$50 at Slot Machine at 567cc.at/jMCg",spam,bwandowando_kaggle
Palakasin ang iyong first deposit at maglaro ng more games with 100% bonus at may free red envelope. wi96.mobi,spam,bwandowando_kaggle
"I found a BUG here at sa1y7n7lbc.uk , deposit 500P and win 10K. You can win money on every bet.",spam,bwandowando_kaggle
"I found a BUG here at sa1y7n7lbc.uk, deposit 100P and win 10K. You can win money on every bet.",spam,bwandowando_kaggle
Join us this Saturday and win up to 999p Bonus! Don't miss out! WinPnow.eu Spin now at WinningPlus and win a Xiaomi 14! Don't miss out!,spam,bwandowando_kaggle
lawin888.de Unlock the Ultimate Prizes! CIaim 166P free now and get a chance to win up to 1OOO times your winnings!,spam,bwandowando_kaggle
"Mag-recharge get 100% bonus, gamitin ang 100 para manalo ng 10k! y6xte4ab.ca",spam,bwandowando_kaggle
"Don't miss Payday Bonanza at WinPnow.eu! Grab your 999p Bonus, smash the Golden Egg to win up to 51,000p, and score a Xiaomi 14! Play now for big wins",spam,bwandowando_kaggle
"Payday Bonanza's arrived at WinPnow.eu! Get in for fun & huge wins! Claim 999p Bonus, smash the Golden Egg to win up to 51,000p & grab a Xiaomi 14",spam,bwandowando_kaggle
FG777: Ang bagong 1999 na libreng b0nus ay random na ipapamahagi sa lalong madaling panahon.Mag-log in ngayon para makatanggap f77gg.ac/700,spam,bwandowando_kaggle
Goodluck! ang swerte mong tao sa EPICWIN may pag asa kang manalo ng 50k sa 5 pesos na bet mo! plus VIP rewards pa! laro na website: epcw.eu maglaro ngayun!,spam,bwandowando_kaggle
Palakihin ang iyong mga kita gamit ang 100% Welcome Bonus Magdeposit ngayon at manalo ng malaki! website: epcw.eu maglaro ngayun!,spam,bwandowando_kaggle
PH Postal:Your package has been returned to the local post office and cannot be re-delivered due to the need to verify the recipient identity. View mdph.tw,spam,bwandowando_kaggle
PH Postal:Your package has been returned to the local post office and cannot be re-delivered due to the need to verify the recipient identity. View postph.tw,spam,bwandowando_kaggle
"Chill out with big wins! Get 7,777p Free Bonus at panaloka.de Coolly navigate the Mystery AMPAO to win 500,000p! Start your cool adventure!",spam,bwandowando_kaggle
"Oi,<REAL NAME>ready ka ba? CO777,mag-offer ng 88 sa mga bagong player. Mag-log in sa: titok.la/biyy !",spam,bwandowando_kaggle
"Wow,<REAL NAME> I-try ang CO777! May 188 na bonus pag nag-register ka. Suriin sa: titok.la/ry6a !",spam,bwandowando_kaggle
"Psst,<REAL NAME>gusto mo ba ng libre? CO777,magbigay ng 88 pag mag-register ka. Dalawin ang: titok.la/biyp !",spam,bwandowando_kaggle
"Kumusta,<REAL NAME> Sumali sa CO777 at may free 88 ka agad! Mag-click dito: titok.la/4f4z para magsimula!",spam,bwandowando_kaggle
"Exclusive coupon Code: DIWATA88 Log in without deposit and receive up to bonus immediately Limited quantity, daily limit 100 people >>>diwata.tw",spam,bwandowando_kaggle
Goodluck! ang swerte mong tao sa EPICWIN may pag asa kang manalo ng 50k sa 5 pesos na bet mo! plus VIP rewards pa! laro na website: EpcWln.eu maglaro ngayun!,spam,bwandowando_kaggle
"good news for you. There is a BUG in this online betting website. Recharge 500P and get 1000P, which can be withdrawn immediately. sp1a7v7otw.uk",spam,bwandowando_kaggle
"Big wins, small bets! 100 pesos becomes 50K in GPLAY Dare to win at h7s3k00.ca",spam,bwandowando_kaggle
Goodluck! ang swerte mong tao sa EPICWIN may pag asa kang manalo ng 50k sa 5 pesos na bet mo! plus VIP rewards pa! laro na website: Ep1cwin.eu maglaro ngayun!,spam,bwandowando_kaggle
Palakihin ang iyong mga kita gamit ang 100% Welcome Bonus Magdeposit ngayon at manalo ng malaki! website: EpcsWin.eu maglaro ngayun!,spam,bwandowando_kaggle
"Notice from BDO: In an ongoing effort to provide you with the best online banking services, we would like to request your account validation and continuously utilize digital banking and obtain an OTP. Proceed to mybdo.web-ph.uk. Failure to do so will result in an account suspension.",spam,bwandowando_kaggle
"This website has a BUG. Deposit 500 and get 500 bonus, and you can withdraw immediately. It will expire tomorrow, come and make money. jk1by67a7q.at",spam,bwandowando_kaggle
Join 177bet and get 888P bonuses for free. Win 50K grand prize jk1by67a7q.at,spam,bwandowando_kaggle
"Hi Epic FAM , huwag kalimutang i-claim ang iyong sign in reward araw-araw sa INBOX , CLAIM AT MANALO ng 100% Website : EpcWinPh.eu maglaro ngayun!",spam,bwandowando_kaggle
MMDA NO-CONTACT Apprehension: Visit gov-md.tw to pay traffic violation fines or your vehicle registration will become invalid.,spam,bwandowando_kaggle
"<REAL NAME> libreng raffle alert! Manalo ng hanggang 777 sa s-mt.ca/bjpb . 'Yan ang hinahanap mo, di ba? Sali na sa s-mt.ca/v6vd",spam,bwandowando_kaggle
MMDA No-Touch Arrest Penalty Notice: Pay traffic fines through phmy.tw upon notification or driver permit will be suspended for 30 days.,spam,bwandowando_kaggle
MMDA No-Touch Arrest Penalty Notice: Visit go-phgov.tw to pay traffic violation fines or your vehicle registration will become invalid,spam,bwandowando_kaggle
Good news for you!This website has a BUG. Deposit 500P and get 500P as a gift. Withdraw funds immediately pl5n7x7mal.at,spam,bwandowando_kaggle
May Bonanza package! Magdeposito at makakuha ng 3 araw na libreng kredito UP to 300 p at 100% welcome bonus. Website : epwinph.eu Maglaro ngayon!,spam,bwandowando_kaggle
Good news for you! This website has a BUG. Recharge 500P and get 500P free. You can withdraw money immediately v1i77ba1et.at,spam,bwandowando_kaggle
[Epicwin]: Experience the thrill of victory with EpicWin's Daily Cashback! Get up to 5000p Slot Welcome Bonus! Trusted Website: EpicWph.eu Play Now!,spam,bwandowando_kaggle
"Good day from GCash, We would like to inform you that your account is under review, we request you to verify your account to continually access our eWallet services. Verify here: titan.is/GCashUpdateAdvisory",spam,bwandowando_kaggle
"Your payday just got better with GoJackpot! Claim 6,888p bonus now! GoJpot.eu Dreaming of the Samsung Galaxy S23+? Spin now for your chance to win it!",spam,bwandowando_kaggle
Win Big with a 228% bonus up to 10766 PHP! Daily Crazy 200% depo 100 Free 200p & Spin and Win 50K Cash! Super Deal at k28ph.tw,spam,bwandowando_kaggle
Get Set for the Payday Bonanza! Claim Your 999p Bonus Tomorrow! WinPlusNa.eu Try your luck in the spin game to win a Xiaomi 14! Enjoy 588p + 388p Bonus!,spam,bwandowando_kaggle
"<REAL NAME>Sumali na at tamasahin ang 2% na unlimited rebate, libreng P57 madaling kunin, at may deposit 100 get 100 na promo sa s-mt.ca/v7w4",spam,bwandowando_kaggle
Makuha ang iyong 7777p na bonus ngayon! I~down load lamang ang App at makuha ito nang libre. Bisitahin: https://tq775.tw,spam,bwandowando_kaggle
"[Epicwin]: Stay entertained with EpicWin's Daily Cashback! Trusted Website: EpicWinsph1.eu Dive into the action with a 5,000p Slot Welcome Bonus!",spam,bwandowando_kaggle
"Mag-recharge get 100% bonus, gamitin ang 100 para manalo ng 10k! 1q2w3e8.ca",spam,bwandowando_kaggle
"(Bill Reminder) You have 47,568 to collect. Expire in 48 hours. Please get it now: bk.qa9.ca/nvk",spam,bwandowando_kaggle
"Banco De Oro You're having issues with account security. Please review them now at centi.ai/BDO-Online Sincerely, BANCO DE ORO",spam,bwandowando_kaggle
"Tara na, libreng 100 pesos ang naghihintay sa'yo! spinsnow.eu Mag-Enjoy sa Spins, bawat laro ay may mga bonus! Mag-sign up na!",spam,bwandowando_kaggle
"Elevate your gaming prowess with WinningPlus! Enjoy a 100% deposit bonus ! WinPlusna.eu And win up to P10,000! Join now!",spam,bwandowando_kaggle
"Long time no see, this is a 999P gift, sana matanggap mo 17a7be1t.at",spam,bwandowando_kaggle
"Magdeposito ng 100P, makakuha ng 100P na libre 1q2w3e8.ca",spam,bwandowando_kaggle
Mag-recharge ng 100p at makakuha ng 50K cash 1q2w3e7.ca,spam,bwandowando_kaggle
"Doblehin naten ang deposit mo ! Dito lamang sa PanaloKa! 2,000p mo ay magiging 4,000p ! Panalokawins.eu Claim your 300% FIRST BONUS! sign up now",spam,bwandowando_kaggle
2.Mag-recharge ng 100p at makakuha ng 50K cash 1q2w3e7.ca,spam,bwandowando_kaggle
"I-double mo na ang saya at panalo mo.100% deposit bonus,naghihintay sayo. 2i1v7y7.at",spam,bwandowando_kaggle
"1.Magdeposito ng 100P, makakuha ng 100P na libre 1q2w3e7.ca",spam,bwandowando_kaggle
APP download reward P18Promotion details: URL: lvjili.eu New members get a free P18 download bonus and can claim up to PHP 777P,spam,bwandowando_kaggle
"Ready Exciting Weekend at Sbet! Enjoy 200% Deposit Bonus With Free 3,000p! Sbetwin.eu Win Big Now from Weekend Special Prize Pool & Get Up to 22% Extra Bonus",spam,bwandowando_kaggle
"Doblehin naten ang deposit mo ! Dito lamang sa PanaloKa! 2,000p mo ay magiging 4,000p ! Claim your 300% FIRST BONUS! sign up now PanaloKa3.eu",spam,bwandowando_kaggle
"Join WinningPlus now for a 100% bonus + 7% daily bonus, up to 60,00 bonus! Don't miss out on your chance to win big! Winplusph1.eu",spam,bwandowando_kaggle
Mga boss. Meron tayong libreng 100 piso na ipamimigay! spins88.eu,spam,bwandowando_kaggle
[Epicwin]: Sumali sa amin at tangkilikin ang limitadong 100% BONUS Trusted website : Epicwins2.eu Magdeposito at makakuha ng 100% at ibang BONUS araw-araw,spam,bwandowando_kaggle
"Long time no see, this is a 999P gift, sana matanggap mo 1k9k.cfd",spam,bwandowando_kaggle
"Dumoble ang deposit ! Dito lamang sa PanaloKa! 2,000 mo ay magiging 4,000! Claim your 300% FIRST BONUS! PanloKa.eu",spam,bwandowando_kaggle
Long time no see may good news ako sayo mamaya. 18po.cfd,spam,bwandowando_kaggle
"2.Mag-recharge get 100% bonus, gamitin ang 100 para manalo ng 10k! 1q2w3e5.ca",spam,bwandowando_kaggle
"Good day from GCash, As part of our continuous effort to bring you the best eWallet services, we request you to verify your account information to continually access. Failure to do so will result in an account suspension. Verify here: centi.ai/GCashContactSupport",spam,bwandowando_kaggle
